,budget,genres,id,popularity,release_date,revenue,title,vote_average,vote_count,profit,release_year
1392,0,Comedy,9957,6.74556,2006-04-07,0,The Benchwarmers,5.2,242,0,2006
1393,30000000,Comedy,11648,11.120167,2005-07-21,58405313,Must Love Dogs,5.8,140,28405313,2005
1394,35000000,Crime,9366,40.370442,1997-02-27,41954997,Donnie Brasco,7.4,1147,6954997,1997
1395,33000000,Horror,1576,40.715623,2002-03-15,102984862,Resident Evil,6.4,2065,69984862,2002
1396,10700000,Horror,609,36.230204,1982-06-04,122200000,Poltergeist,7.0,794,111500000,1982
1397,0,Comedy,5516,23.666229,2004-03-25,0,The Ladykillers,6.0,415,0,2004
1398,35000000,Action,13051,25.903237,2008-10-15,85416905,Max Payne,5.2,613,50416905,2008
1399,40000000,Action,49530,60.231381999999996,2011-10-27,173930596,In Time,6.7,3417,133930596,2011
1400,35000000,Comedy,34806,18.382920000000002,2010-04-23,77477008,The Back-Up Plan,5.7,458,42477008,2010
1401,35000000,Comedy,49022,14.029012,2011-05-05,59901913,Something Borrowed,5.9,296,24901913,2011
1402,0,Adventure,11469,15.913782999999999,2001-11-21,0,Black Knight,5.1,287,0,2001
1403,35000000,Comedy,23479,6.889633,1976-04-07,35323292,The Bad News Bears,6.9,97,323292,<1980
1404,35000000,Action,11667,19.286099,1994-12-22,99423521,Street Fighter,4.1,325,64423521,1994
1405,35000000,Drama,423,50.587540999999995,2002-09-24,120072577,The Pianist,8.0,1864,85072577,2002
1406,35000000,Drama,2447,3.721272,2006-12-01,0,The Nativity Story,6.4,35,-35000000,2006
1407,40000000,Horror,10066,17.157738000000002,2005-04-30,68766121,House of Wax,5.5,677,28766121,2005
1408,27000000,Drama,2288,22.636908,2004-12-01,115505027,Closer,6.7,811,88505027,2004
1409,35000000,Drama,88794,28.069419,2011-11-09,84606030,J. Edgar,6.0,741,49606030,2011
1410,35000000,Horror,13515,19.774542999999998,2008-08-15,72436439,Mirrors,6.0,485,37436439,2008
1411,35000000,Drama,11979,11.644243,2002-02-10,45479110,Queen of the Damned,5.4,239,10479110,2002
1412,35000000,Science Fiction,169,27.934978000000005,1990-11-20,57120318,Predator 2,5.9,730,22120318,1990
1413,35000000,Drama,8090,12.677505,2008-01-22,32483410,Untraceable,5.9,238,-2516590,2008
1414,35000000,Comedy,11622,8.737058,1999-02-12,40263020,Blast from the Past,6.3,245,5263020,1999
1416,35000000,Comedy,9541,14.699342000000001,2004-03-25,36098382,Jersey Girl,5.8,325,1098382,2004
1417,45000000,Action,94348,14.513243,2012-10-18,30353232,Alex Cross,5.1,300,-14646768,2012
1418,35000000,Crime,8197,5.525544,1997-11-21,25105255,Midnight in the Garden of Good and Evil,6.3,157,-9894745,1997
1419,8900000,Crime,336004,15.079993,2015-11-13,4100000,Heist,5.6,318,-4800000,2015
1420,35000000,Comedy,35019,23.835055,2010-03-26,93246388,Nanny McPhee and the Big Bang,6.0,436,58246388,2010
1421,35000000,Crime,10410,5.926966,1992-12-25,0,Hoffa,6.1,81,-35000000,1992
1422,30000000,Drama,8836,25.454549,2008-07-24,68369434,The X Files: I Want to Believe,5.5,523,38369434,2008
1423,31000000,Family,14442,22.71592,2004-04-09,27388767,Ella Enchanted,5.9,437,-3611233,2004
1424,35000000,Drama,321741,35.120736,2015-11-12,50363790,Concussion,7.0,823,15363790,2015
1425,35000000,Thriller,59965,19.893646,2011-09-22,82087155,Abduction,5.6,961,47087155,2011
1426,35000000,Animation,14175,14.051851999999998,2005-03-25,19478106,Valiant,5.2,235,-15521894,2005
1427,35000000,Comedy,11004,9.011728999999999,2000-02-22,0,Wonder Boys,6.9,161,-35000000,2000
1428,35000000,Action,11918,19.088655,2008-03-27,25871834,Superhero Movie,4.9,379,-9128166,2008
1429,56000000,Thriller,98357,29.490057,2013-01-18,19701164,Broken City,5.7,593,-36298836,2013
1430,35000000,Horror,10012,11.195592999999999,2005-02-25,19294901,Cursed,5.1,167,-15705099,2005
1431,35000000,Crime,49526,17.709888,2012-08-24,31083599,Premium Rush,6.2,832,-3916401,2012
1432,35000000,Action,268920,18.262017,2015-05-08,51680201,Hot Pursuit,5.4,647,16680201,2015
1433,35000000,War,9093,10.103639999999999,2002-09-08,29882645,The Four Feathers,6.5,159,-5117355,2002
1434,35000000,Action,119283,28.670477,2013-01-23,46216641,Parker,5.7,1455,11216641,2013
1435,31000000,Comedy,11823,16.736734,2004-09-13,41512007,Wimbledon,6.0,293,10512007,2004
1436,35000000,Comedy,35169,13.668632999999998,2010-04-02,39340177,Furry Vengeance,4.6,149,4340177,2010
1437,30000000,Action,118957,9.780588,2012-09-05,0,Bait,5.3,191,-30000000,2012
1438,27000000,Fantasy,849,9.904881,1983-07-29,16519460,Krull,5.8,129,-10480540,1983
1439,35000000,Action,4515,9.789027,2007-10-22,63215872,Lions for Lambs,6.0,216,28215872,2007
1440,35000000,Action,18886,6.81729,1991-01-18,0,Flight of the Intruder,5.7,31,-35000000,1991
1441,35000000,Comedy,6575,10.73522,2007-12-21,18317151,Walk Hard: The Dewey Cox Story,6.6,212,-16682849,2007
1442,0,Drama,6440,11.1399,2001-12-18,0,The Shipping News,6.4,108,0,2001
1443,35000000,Action,13496,6.727949000000001,2001-08-17,13678913,American Outlaws,5.7,55,-21321087,2001
1444,35000000,Drama,18320,16.343317000000003,2009-03-04,27409889,The Young Victoria,7.0,322,-7590111,2009
1445,40000000,Action,22787,14.818717999999999,2009-09-09,12206028,Whiteout,5.3,220,-27793972,2009
1446,32000000,Drama,8967,43.862456,2011-05-18,54674226,The Tree of Life,6.5,987,22674226,2011
1447,33000000,Action,37498,2.706207,1998-09-04,0,Knock Off,4.7,64,-33000000,1998
1448,35000000,Action,144336,27.903999,2014-03-28,17508518,Sabotage,5.5,555,-17491482,2014
1449,35000000,Drama,9616,3.746806,2003-09-05,11560806,The Order,4.8,91,-23439194,2003
1450,20500000,Action,13056,17.112498000000002,2008-12-05,10089373,Punisher: War Zone,5.6,294,-10410627,2008
1451,35000000,Family,14113,10.304172,2006-08-11,12506188,Zoom,4.9,135,-22493812,2006
1452,35000000,Adventure,285783,37.335721,2015-09-30,61181942,The Walk,6.9,1121,26181942,2015
1453,0,Fantasy,49478,0.9123950000000001,1997-05-02,0,Warriors of Virtue,4.7,9,0,1997
1454,35000000,Comedy,9726,16.782470999999997,2006-09-09,42064105,A Good Year,6.5,357,7064105,2006
1455,35000000,Drama,20763,3.5034080000000003,1992-02-21,4651977,Radio Flyer,6.6,53,-30348023,1992
1456,35000000,Action,9702,9.122828,1993-02-05,0,Bound by Honor,7.7,115,-35000000,1993
1457,35000000,Action,9311,5.419181,1997-02-13,0,Smilla's Sense of Snow,6.6,60,-35000000,1997
1458,35000000,Thriller,9280,9.07278,2002-11-06,16838910,Femme Fatale,6.2,142,-18161090,2002
1459,35000000,Action,26843,2.864979,1981-04-17,0,Lion of the Desert,7.4,34,-35000000,1981
1460,35000000,War,11876,2.877488,1995-09-20,15000000,The Horseman on the Roof,6.7,25,-20000000,1995
1461,38000000,Drama,22267,5.516207,1999-11-24,635096,Ride with the Devil,6.6,49,-37364904,1999
1462,0,Drama,45958,13.930763,2010-10-20,25147786,Biutiful,7.0,291,25147786,2010
1463,35000000,Action,1969,20.27704,2006-01-18,10496317,Bandidas,5.8,307,-24503683,2006
1464,0,Drama,310706,0.12673800000000002,2009-05-13,0,Black Water Transit,0.0,0,0,2009
1465,34000000,Action,198663,131.815575,2014-09-10,348319861,The Maze Runner,7.0,5371,314319861,2014
1466,35000000,Comedy,239573,16.832311999999998,2015-03-05,14431253,Unfinished Business,5.0,320,-20568747,2015
1467,34000000,Drama,10436,9.133747,1993-09-17,32255440,The Age of Innocence,7.0,169,-1744560,1993
1468,35000000,Drama,1381,24.606012,2006-09-06,15304890,The Fountain,6.8,827,-19695110,2006
1469,70000000,Action,2162,3.2769120000000003,1999-09-01,11263966,Chill Factor,5.3,29,-58736034,1999
1470,35000000,Action,127493,16.830184,2012-05-17,2106557,Stolen,5.1,344,-32893443,2012
1471,41677699,Animation,12429,39.58676,2008-07-19,187479518,Ponyo,7.5,926,145801819,2008
1472,34000000,Drama,228205,41.946523,2015-04-09,63013281,The Longest Ride,7.3,1064,29013281,2015
1473,75000000,Drama,2900,20.697556,1999-08-26,19598588,The Astronaut's Wife,5.4,254,-55401412,1999
1474,34000000,Romance,21311,1.656695,2000-05-05,0,I Dreamed of Africa,5.3,18,-34000000,2000
1475,35000000,Comedy,77875,17.932561,2012-11-29,0,Playing for Keeps,5.4,240,-35000000,2012
1476,35000000,Drama,192136,15.509570000000002,2013-12-06,27330000,Mandela: Long Walk to Freedom,6.5,224,-7670000,2013
1477,32000000,Drama,18254,4.6021849999999995,1981-12-25,40382659,Reds,7.1,67,8382659,1981
1478,40000000,Drama,881,40.379965999999996,1992-12-11,243240178,A Few Good Men,7.1,877,203240178,1992
1479,50000000,Action,10877,12.601306,2001-03-13,79958599,Exit Wounds,5.3,110,29958599,2001
1480,30000000,Crime,9600,24.389194,2000-05-31,173959438,Big Momma's House,5.6,506,143959438,2000
1481,34000000,Family,202575,12.867326,2013-12-24,0,Thunder and the House of Magic,6.3,121,-34000000,2013
1482,30000000,Horror,71469,23.328823,2011-12-22,64626786,The Darkest Hour,4.8,469,34626786,2011
1483,33000000,Music,85446,29.775440999999997,2012-07-26,140470746,Step Up Revolution,6.7,663,107470746,2012
1484,33000000,Action,326,19.642328,2006-08-06,62022014,Snakes on a Plane,5.1,497,29022014,2006
1485,33000000,Mystery,10685,7.339908,2000-09-08,0,The Watcher,4.9,110,-33000000,2000
1486,33000000,Action,7220,35.099610999999996,2004-04-15,54700105,The Punisher,6.1,766,21700105,2004
1487,30000000,Drama,9763,16.541791,2005-06-06,27610873,Goal!: The Dream Begins,6.6,238,-2389127,2005
1488,30000000,Action,72387,31.92695,2012-04-16,40346186,Safe,6.3,799,10346186,2012
1489,33000000,Comedy,12596,9.060642,1999-04-23,0,Pushing Tin,5.7,116,-33000000,1999
1490,32350000,Adventure,1892,46.509071,1983-05-23,572700000,Return of the Jedi,7.9,4665,540350000,1983
1491,30000000,Action,13460,21.538222,2008-03-14,22211426,Doomsday,5.8,363,-7788574,2008
1492,32000000,Drama,8055,33.923786,2008-12-10,113019290,The Reader,7.2,813,81019290,2008
1493,35000000,Comedy,50647,20.908494,2012-02-23,24159934,Wanderlust,5.3,394,-10840066,2012
1494,32000000,Comedy,10719,16.901954,2003-10-09,173398518,Elf,6.4,987,141398518,2003
1495,32000000,Drama,9294,15.039407,1996-07-05,152036382,Phenomenon,6.2,323,120036382,1996
1496,33000000,Adventure,11888,13.655735,2002-01-18,0,Snow Dogs,5.3,185,-33000000,2002
1497,0,Fantasy,9647,21.620317,1988-11-22,60328000,Scrooged,6.7,390,60328000,1988
1498,32000000,Comedy,9353,14.642055,2006-06-16,80197993,Nacho Libre,5.6,359,48197993,2006
1499,32500000,Comedy,55721,17.107065,2011-04-28,288383523,Bridesmaids,6.5,1661,255883523,2011
1500,32000000,Action,109414,38.217079999999996,2013-06-12,126041322,This Is the End,6.3,2359,94041322,2013
1501,29000000,Horror,10307,14.993169,1999-09-10,50041732,Stigmata,6.0,242,21041732,1999
1502,32000000,Drama,11978,24.147269,2000-09-13,48814909,Men of Honor,7.0,544,16814909,2000
1503,32000000,Action,22907,18.47242,2010-08-26,69055695,Takers,6.0,394,37055695,2010
1504,35000000,Comedy,87567,18.843320000000002,2013-04-25,21819348,The Big Wedding,5.7,414,-13180652,2013
1505,32000000,Crime,38322,15.901137,2011-02-16,83615414,"Big Mommas: Like Father, Like Son",5.3,313,51615414,2011
1506,32000000,Thriller,45612,59.19888,2011-03-30,147332697,Source Code,7.1,2699,115332697,2011
1507,32000000,Action,7305,14.48851,1993-01-15,36733909,Alive,6.7,374,4733909,1993
1508,30000000,Thriller,3594,23.197408,2007-02-23,77566815,The Number 23,6.3,1018,47566815,2007
1509,33000000,Adventure,157841,10.651202,2013-10-16,9494789,The Young and Prodigious T.S. Spivet,6.7,232,-23505211,2013
1510,35000000,Action,11519,10.032625999999999,1979-12-13,31755742,1941,5.6,143,-3244258,<1980
1511,0,Drama,12920,6.048743,2005-09-10,0,Dreamer: Inspired By a True Story,6.3,67,0,2005
1512,32000000,Drama,59,34.628738,2005-09-23,60740827,A History of Violence,6.9,832,28740827,2005
1513,32000000,Action,9335,47.5612,2005-08-02,85167639,Transporter 2,6.2,1061,53167639,2005
1514,32000000,Action,12106,16.473354999999998,1995-02-09,18552460,The Quick and the Dead,6.3,427,-13447540,1995
1515,28000000,Action,11141,6.201404,2004-04-04,30016165,Laws of Attraction,5.6,104,2016165,2004
1516,32000000,Drama,8649,15.560918,1999-10-22,0,Bringing Out the Dead,6.6,225,-32000000,1999
1517,32000000,Action,31867,25.799697000000002,2010-03-18,18409891,Repo Men,6.2,620,-13590109,2010
1518,70000000,Fantasy,10253,4.822033,2007-02-08,53587404,Dragon Wars: D-War,4.0,104,-16412596,2007
1519,32000000,Fantasy,3587,3.379454,1996-09-06,0,Bogus,5.4,44,-32000000,1996
1520,30000000,Comedy,124459,26.9385,2013-03-14,27437881,The Incredible Burt Wonderstone,5.3,724,-2562119,2013
1521,32000000,Animation,24662,4.098444000000001,1997-03-26,3566637,Cats Don't Dance,7.1,24,-28433363,1997
1522,0,Drama,32274,4.901553,1999-12-10,0,Cradle Will Rock,7.2,18,0,1999
1523,32000000,War,182,5.347936,2006-12-08,5914908,The Good German,5.9,86,-26085092,2006
1524,32000000,Adventure,5494,4.120549,2004-03-28,0,George and the Dragon,5.0,13,-32000000,2004
1525,31500000,Drama,28,49.973462,1979-08-15,89460381,Apocalypse Now,8.0,2055,57960381,<1980
1526,32000000,Comedy,38073,13.611544,2010-09-01,42045846,Going the Distance,6.0,262,10045846,2010
1527,0,Music,2054,6.775294000000001,1995-12-29,106269971,Mr. Holland's Opus,6.9,113,106269971,1995
1528,31500000,Action,302156,27.891012,2016-04-14,14708696,Criminal,5.7,557,-16791304,2016
1529,31000000,Drama,606,13.864975,1985-12-20,128499205,Out of Africa,7.0,279,97499205,1985
1530,31000000,Drama,87502,42.213765,2012-11-02,161772375,Flight,6.5,2415,130772375,2012
1531,34000000,Action,698,29.887403999999997,1979-06-26,210308099,Moonraker,5.9,541,176308099,<1980
1532,30000000,Comedy,120467,74.417456,2014-02-26,174600318,The Grand Budapest Hotel,8.0,4519,144600318,2014
1533,31000000,Drama,11313,7.06762,2001-09-07,24185781,Hearts in Atlantis,6.4,131,-6814219,2001
1534,31000000,Comedy,6488,15.895660999999999,1990-08-09,53208180,Arachnophobia,6.2,433,22208180,1990
1535,31000000,Crime,10559,19.258041,2000-04-28,68106245,Frequency,7.0,462,37106245,2000
1536,31000000,Comedy,296099,47.753598,2015-07-28,104384188,Vacation,6.2,1195,73384188,2015
1537,30250000,Comedy,8012,15.585138,1995-10-20,115101622,Get Shorty,6.4,302,84851622,1995
1538,45000000,Action,1574,32.217425,2002-12-26,306776732,Chicago,6.9,677,261776732,2002
1539,34200000,Comedy,9032,34.868590000000005,1999-06-25,234801895,Big Daddy,6.1,875,200601895,1999
1540,30000000,Comedy,2770,36.432598,2001-08-10,287553595,American Pie 2,6.0,1344,257553595,2001
1541,30000000,Animation,862,73.640445,1995-10-30,373554033,Toy Story,7.7,5269,343554033,1995
1542,30000000,Action,1637,49.526736,1994-06-09,350448145,Speed,6.8,1783,320448145,1994
1543,30000000,Drama,72570,26.780960999999998,2012-02-05,196114570,The Vow,7.0,1293,166114570,2012
1544,31000000,Drama,27569,6.487344,2010-01-21,15134293,Extraordinary Measures,6.0,89,-15865707,2010
1545,30000000,Drama,10637,25.996219,2000-09-29,136706683,Remember the Titans,7.4,821,106706683,2000
1546,30000000,Action,1669,46.212154999999996,1990-03-02,199200000,The Hunt for Red October,7.2,957,169200000,1990
1547,25000000,Drama,132363,32.105328,2013-08-16,115922175,The Butler,7.2,1101,90922175,2013
1548,20000000,Comedy,9472,41.156217,2004-06-18,167722310,DodgeBall: A True Underdog Story,6.2,981,147722310,2004
1549,30000000,Horror,2907,37.179547,1991-11-22,191502426,The Addams Family,6.7,848,161502426,1991
1550,30000000,Crime,9273,34.391791999999995,1995-11-10,212385533,Ace Ventura: When Nature Calls,6.1,1099,182385533,1995
1551,37000000,Comedy,9880,40.176265,2001-08-03,165335153,The Princess Diaries,6.5,1023,128335153,2001
1552,26000000,Comedy,2925,10.704596,1996-09-20,116400000,The First Wives Club,6.5,166,90400000,1996
1553,33000000,Crime,807,79.579532,1995-09-22,327311859,Se7en,8.1,5765,294311859,1995
1554,30000000,Science Fiction,17654,63.13678,2009-08-05,210819611,District 9,7.3,3382,180819611,2009
1555,30000000,Animation,11836,27.870755,2004-11-14,140161792,The SpongeBob SquarePants Movie,6.7,574,110161792,2004
1556,25000000,Thriller,322,31.242998999999998,2003-10-07,156822020,Mystic River,7.6,1422,131822020,2003
1557,30000000,Drama,70,70.456012,2004-12-15,216763646,Million Dollar Baby,7.7,2439,186763646,2004
1558,80000000,Comedy,9535,29.415228999999997,1999-03-05,176885658,Analyze This,6.4,503,96885658,1999
1559,29000000,Romance,11036,55.109138,2004-06-25,115603229,The Notebook,7.7,3067,86603229,2004
1560,30000000,Comedy,6557,30.695228000000004,2008-01-10,160259319,27 Dresses,6.1,978,130259319,2008
1561,35000000,Comedy,18126,13.788422,2009-04-10,155545279,Hannah Montana: The Movie,6.0,449,120545279,2009
1562,30,Adventure,16340,4.5902769999999995,2000-09-14,103,Rugrats in Paris: The Movie,6.0,100,73,2000
1563,30000000,Drama,10333,3.8452309999999996,1991-12-25,74787599,The Prince of Tides,5.9,56,44787599,1991
1564,30000000,Adventure,4476,26.952727000000003,1994-12-16,160638883,Legends of the Fall,7.2,619,130638883,1994
1565,25000000,Drama,22947,33.704181,2009-09-05,163670000,Up in the Air,6.7,1205,138670000,2009
1566,30000000,Drama,2755,19.925026000000003,2002-12-13,105834556,About Schmidt,6.7,362,75834556,2002
1567,35000000,Horror,82654,43.742241,2013-01-31,116980662,Warm Bodies,6.4,2652,81980662,2013
1568,30000000,Action,59967,46.377628,2012-09-26,47042000,Looper,6.6,4697,17042000,2012
1569,0,Fantasy,16300,9.166658,2001-02-16,0,Down to Earth,4.9,95,0,2001
1570,30000000,Fantasy,9598,34.36645,1995-07-18,254134910,Babe,6.0,733,224134910,1995
1571,30000000,Drama,82696,12.967137,2012-08-07,114281051,Hope Springs,5.8,284,84281051,2012
1572,30000000,Comedy,9870,50.670253,2008-04-17,105173115,Forgetting Sarah Marshall,6.4,1172,75173115,2008
1573,45000000,Action,8292,24.694551,2005-08-11,92374674,Four Brothers,6.7,607,47374674,2005
1574,30000000,Comedy,8780,11.409124,2008-04-23,63833449,Baby Mama,5.8,205,33833449,2008
1575,0,Drama,9715,7.922716,1998-05-29,0,Hope Floats,5.8,81,0,1998
1576,30000000,Comedy,10521,33.385428999999995,2009-01-09,114663461,Bride Wars,5.9,856,84663461,2009
1577,19000000,Action,10762,8.584398,2004-08-20,69631118,Without a Paddle,5.3,214,50631118,2004
1578,37000000,Comedy,10096,41.569541,2004-04-13,96455697,13 Going on 30,6.3,1204,59455697,2004
1579,30000000,Fantasy,59436,43.753585,2011-05-11,151119219,Midnight in Paris,7.4,1990,121119219,2011
1580,0,Animation,227783,18.568020999999998,2014-01-17,0,The Nut Job,5.5,319,0,2014
1581,53000000,Crime,4133,28.350528999999998,2001-04-04,83282296,Blow,7.4,1317,30282296,2001
1582,80000000,Romance,10207,10.81051,1999-02-22,118880016,Message in a Bottle,5.8,196,38880016,1999
1583,30000000,Science Fiction,172,19.578249,1989-06-09,70200000,Star Trek V: The Final Frontier,5.6,376,40200000,1989
1584,30000000,Comedy,21972,5.736669999999999,2002-07-03,0,Like Mike,5.7,100,-30000000,2002
1585,30000000,Comedy,36593,28.624038,1994-03-18,51132598,The Naked Gun 33⅓: The Final Insult,6.3,521,21132598,1994
1586,30000000,Adventure,707,27.230493,1985-05-24,152427960,A View to a Kill,6.0,506,122427960,1985
1587,30000000,Adventure,533,30.380746999999996,2005-09-04,192452832,The Curse of the Were-Rabbit,6.8,643,162452832,2005
1588,30000000,Drama,6023,29.489273999999998,2007-11-15,156835339,P.S. I Love You,6.9,977,126835339,2007
1589,30000000,Comedy,6439,8.058109,2005-01-06,93772522,Racing Stripes,5.1,123,63772522,2005
1590,30000000,Drama,4347,33.369305,2007-08-29,129266061,Atonement,7.4,1049,99266061,2007
1591,30000000,Comedy,37056,16.52083,2010-05-14,0,Letters to Juliet,6.6,796,-30000000,2010
1592,30000000,Action,4105,11.196019999999999,1989-09-22,45892212,Black Rain,6.2,243,15892212,1989
1593,30000000,Comedy,76489,14.585968,2012-04-13,54819301,The Three Stooges,4.9,140,24819301,2012
1594,40000000,Romance,3933,43.571612,2005-09-09,117195061,Corpse Bride,7.2,1894,77195061,2005
1595,0,Drama,9918,8.305085,2006-01-13,42647449,Glory Road,7.2,144,42647449,2006
1596,30000000,Action,273481,55.424027,2015-09-17,84025816,Sicario,7.2,2416,54025816,2015
1597,30000000,Action,307081,65.364452,2015-06-15,91709827,Southpaw,7.3,2067,61709827,2015
